headline,sentiment
Praj Industries order booking is picking up substantially  Sandip Sabharwal,1
"Prestige Estates Q2 sales bookings up 29percent at Rs 1,486 crore",1
"Prime Focus up 18percent in 2 days, can gain 15percent more",1
"Punj Lloyd surges 5percent as it bags Rs 1,418 crore order",1
"Q1 numbers, crude oulook, midcap rally lifting tyre stocks Harendra Kumar",1
Radico Khaitan Q4 net profit up 81percent at Rs 17.4 crore,1
"Ramco Systems surges on pact with Australian firm, up 100percent YTD",1
RBS surges 5 per cent on forming JV with CBS Corp,1
"RComm a good stock in the telecom space Deepak Mohoni, trendwatchindia.com",1
"REC gets shareholders nod to raise up to Rs 42,000 crore",1
Reiterate Buy on Infosys for target of Rs 3250 Prabhudas Lilladher,1
"Reliance Communications raises Rs 6,100 crore via QIP to reduce debt",1
Relief over China growth pushes dollar to 1week high versus yen,1
Responsive Industries could be a multibagger in the making Prakash Diwan,1
RIICO FY12 net profit up nearly 68percent at Rs 473.44 crore,1
Rolta India shares gain almost 12 per cent on smart earnings,1
Rural Electrification Corp raises 15.15 billion rupees via 7yr bonds Sources,1
Samsung shares could gain as much as 50 per cent Barrons,1
Sanofi India stock likely to be rerated on companys improving fundamentals,1
Saraswat Bank posts 78percent growth in net profit at Rs 212.27cr,1
SAT upholds Sebi order on 9 entities in Rich Universe case,0
SBBJ Q1 net up 11.83 per cent at Rs 187.52 crore,1
"Sensex makes new record high at 22,853 top 20 trading ideas",1
"Sensex soars about 400 points makes fresh life high of 25,416",1
Shalimar Paints Q2 increases 48.02 per cent to Rs 4.13 crore,1
Shanghai stocks see biggest oneday gain in more than five years,1
Sharp movement in Yen has been positive for Maruti Prashastha Seth,1
Shree Cement JanuaryMarch net profit up 26percent to Rs 274 crore,1
"Singapore dollar near 1month high after easing, GDP Asia FX up",1
SJVN records 28 per cent rise in net profit in OctoberDecember,1
SKF India Q1 PAT up 40 pc at Rs 61 cr,1
"SKS scrip snaps losing streak, ends 3percent up after rate reduction",1
Small stocks give better returns to investors so far this year,1
"Sobha Developers heading to 200, JP stuck at 90 Ashwani Gujral",1
Sobha Developers Q1 PAT seen up 48percent at Rs 46 cr,1
Sobha Developers A realty counter that may give over 45percent returns,1
Sona Koyo Steering Systems Q2 net up at Rs 12.62 crore,1
"Sovereign gold bond scheme more likely to succeed, says Nomura report",1
Soybeans rise to 10month high after record crush in US mills,1
SRF Q2 profit jumps 60.87 per cent to Rs 76.85 crore,1
"Stage set for IT sector to see bounceback, top stock picks",1
State Bank of India rallies over 1percent on fund raising plans,1
Sterling heads towards first week of gains in 8 against dollar,1
Sterlite Tech Q4 profit jumps 4fold to hive off power biz,1
Stimulus efforts to lift silver assets  ETFs to a record,1
Supreme Industries Q4 net up 12 pc at Rs 105 crore,1
Surya Roshni Q1 net profit up 22percent at Rs 12 crore,1
Suven Life Sciences Q1 net up 16.68percent at Rs 34.74 cr,1
Taiwan stocks up slightly on caution ahead of key orders data,1
Talbros Auto top bet from auto componenet space P Phani Sekhar,1
Tata Chemicals Q1 net jumps over twofold to Rs 175.50 crore,1
TBZ net profit rises 58percent to Rs 18.49 crore in Q4,1
"Techno Electrics Q1 FY13 PAT at Rs 40.7 crore, up 24percent",1
There is still lot of interest in IT stocks Anil Manghnani,1
Time for CNX IT to hit a new high Ashwani Gujral,1
"Top6 bluechips add Rs 38,362 cr in mcap TCS biggest gainer",1
Traders bullish on natural gas even as inventories may show rise,1
Trent to raise up to Rs 250 cr through shares sale,1
TTML narrows down net loss to Rs 156.36 crore in Q3,1
Turnaround in biz fortunes helps ABNL post a profit in Q3,1
TVS Motor Q2 net jumps over twofold at Rs 54.78 crore,1
UB group stocks surge upto 20percent on Diageo stake buy talks,1
"UltraTech Cement hits 52week high on Nifty inclusion, Lupin up 2percent",1
United Breweries Holdings Q1 jumps over 2fold to Rs 802 crore,1
Uptrend in IT likely to continue buy on declines Ashwani Gujral,1
"Urban theme looks good given the deficient monsoon Pankaj Pandey, ICICIdirect.com",1
"Vakrangee, Petronet among top 45 stocks that hit their 52week highs",1
Valuation gap with larger peer makes Stylam Industries an attractive option,1
Varun Shipping FY11 profit up 17.45 pc at Rs 14.74 crore,1
Venus Remedies Q2 net up 4.5 pc to Rs 11.5 cr,1
VMart Q1 net up 26.15 per cent at Rs 9.02 crore,1
Volkswagen stocks rise 4percent over better than expected third quarter earnings,1
Watch arms etail success helps KDDL tick at a faster rate,1
Welspun India Q4 net profit jumps 83percent to Rs 98.66 crore,1
Wipro share auction fetches Rs 750 cr for Azim Premji Trust,1
"Would prefer India Infoline in NBFC space Pankaj Pandey, ICICI Direct",1
Zee Entertainment Q1 net profit up 16percent at Rs 243 crore,1
100 days of Narendra Modi government Sensex rallies nearly 9percent top bets,1
10year yield at over 2week high as RBI says to cut HTM,1
4050percent earnings growth expected for Amara Raja Batteries in FY11 Anagram Capital,1
715720 is a comfortable level to buy Bank of Baroda Sandeep Wagle,1
ABB India posts 25 per cent jump in net profit in Q3,1
Adani Port Q1 net up 13 per cent at Rs 641 crore,1
Akzo Nobel Q1 net up 58.51 per cent at Rs 55.18 crore,1
Alembic Pharmaceuticals Q3 net up 7 per cent at Rs 70.66 crore,1
"Atul Ltd rallies over 5percent, hits 52week high on stake sale reports",1
Ballarpur Industries rallies over 13percent as IFC invest 100 mn in subsidiary,1
Beatendown brokers revive business as stock markets rally on new government optimism,1
"BHEL Q2 net up 33 pc to Rs 1,142 cr shares up",1
Biggest sugar rally in years not over over as deficit looms Poll,1
"Blackstone ups stake in MCX,buys 14.2 lakh shares for Rs 81 cr",1
BoB surges 14percent from days low even as Q2 PAT sinks 89percent,1
BPCL is the best bet among the oil marketing stocks Gaurang Shah,1
Britannia stock may continue to return well despite expensive valuations Rahul Shah,1
Broker Guotai Junan soars in debut after Chinas biggest IPO since 2010,1
Brokerages see over 70percent upside on Idea Cellular stock in a year,1
Buy Bank of India with a target of Rs 245 Prakash Gaba,1
Cadila Healthcare posts 40percent jump in net profit to Rs 391 crore,1
City Union Bank Q3 net profit up 4.54percent to Rs 89.09 crore,1
City Union Bank set to report strong income in next few quarters,1
"Clariant Chemicals rallies over 12percent, hits 52week high on land parcel deal",1
Claris surges 18percent as pharma cos in race to buy injectible biz,1
"Clean chit to Halol plant, strategic buys key for Sun Pharmas future",1
CLP Indias wind energy arm raises Rs 600 crore via green bonds,1
"CLSA sees over 15percent upside in Bharti Infratel, upgrades stock to outperform",1
CMC is a good midcap IT stock for the portfolio Deepak Mohoni,1
"Continue to be positive on Titan, part of portfolio Pankaj Pandey, ICICIdirect.com",1
Country Club India Limited Q4 net up 98percent at Rs 14.39 crore,1
Cox  Kings Indias Holidaybreak and other acquisitions begin to pay off,1
Cox  Kings Q3 net grows over tenfold at Rs 31 crore,1
Cox  Kings Q3 net up 19.39 pc to Rs 23.02 cr,1
Crisils net profit up 18percent at Rs 70.92 cr in December quarter,1
CV cycle recovery will lead to rerating for Jamna Auto Parag Thakkar,1
Dark horse Analysts pick IRB Infra as top bet in infra space,1
Deepak Fertilisers Q4 net profit jumps over 3fold to Rs 91.44 crore,1
Dhanuka Agritech Q2 net profit up 35.29 pc to Rs 32 crore,1
Diageo buys USL shares worth Rs 866 crore ups stake to 29percent,1
Diamond prices set to outpace gold as luxury spending in Asia rises,1
"Diesel decontrol, crude price fall likely to give major boost to IOC",1
Dishman Pharma surges 6percent on clarification for receipt of USFDA warning letter,1
DLF surges on reports to launch CMBS issue in next two months,1
"Dollar near 4month high as data lifts sentiment, euro wary of ECB",1
Economy revival in sight heres why you should invest in banking stocks,1
Eros Intl Media linesup Rs 700 cr capex over next two years,1
Expect Maruti stocks to hold up with upcoming product launches Pramod Gubbi,1
Expect Pidilite to see revival in volume growth in FY17 Amit Khurana,1
Experts bet big on largecap stocks top 10 counters for your portfolio,1
Exposure to the Middle East market helped Voltas perform well Dipen Shah,1
Financial Tech Q1 net profit up 94 pc at Rs 76.06 cr,1
First pharma IPO in 5 years Syngenes debut offer subscribed 32 times,1
GAIL India Q4 profit zooms 57 per cent to Rs 972 crore,1
GE Shipping Q2 net profit up by 55percent at Rs 168.65 cr,1
Gillette India Q1 Net up 16.57 per cent at Rs 17.68 crore,1
Gilts reach highest premium to Bunds since 1997 as ECB QE starts,1
Glenmark Q1 net profit up 3.29 per cent at Rs 190 crore,1
Go for bigger names like SBI in public sector banks IV Subramaniam,1
Gold imports set to rise as RBI eases curbs ahead of Budget,1
Governments proposed rule regarding ABS will boost auto components sector Prakash Diwan,1
Granules India nurses itself back to health on better utilisation of plants,1
"GSPC raises Rs 3,000 crore through bond markets to meet capex need",1
"Have high expectations from the real estate sector Rajesh Jain, Market Strategist",1
HCL Tech surges over 4percent after denial of 10billion stake sale report,1
"Heard on the Street IDFC MFs star picks, and discussion on GIFT",1
Hinduja Global Sol Q3 profit more than doubles to Rs 54.1 crore,1
HNIs interest in markets leads to rise in midcap stocks David Pezarkar,1
HSIL Q2 net profit moves up 52 pc to Rs 13.93 cr,1
HT Media overseas arm picks up 5 per cent stake in Dealstreetasia,1
ICRA jumps 20percent on Moodys open offerMcap swells by Rs 318 crore,1
IEA sees much higher demand for OPEC oil for rest of 2014,1
"IFC raises Rs 1,000 crore from first rupee bond sale at 7.75percent",1
"IFC sells Masala Re Bonds raises Rs 1,000 cr for Axis Bank",1
Indiabulls Housing Finance Fastgrowing financial services company is a good longterm pick,1
Infotech Enterprises Q4 net up 29 per cent to Rs 70 crore,1
Inox raises stake in Fame India to 68.35percent for Rs 89 cr,1
Insider case SAT rejects RIL plea against Sebi stock ends in green,1
IOL Chemicals  Pharmaceuticals plans JV with foreign suitor to push growth,1
Ipca Laboratories Q1 net up 67 per cent at Rs 71.77 crore,1
"IREDA seeks Sebis nod to raise upto Rs 1,000 cr via bonds",1
IT major TCS outshines again beats expectations with 4.1percent Q1 sales growth,1
IT stocks performing well due to better quarterly results P Phani Sekhar,1
Jagran Prakashan has good triggers over the next one year Pankaj Pandey,1
"Jet Airways is best pick in aviation sector Rajesh Jain, Market Strategist",1
Jindal Steel looking strong on the back of good earnings Avinnash Gorakssakar,1
JP Associates is a decent buy closer to 6062 levels Ambareesh Baliga,1
"Just Dial Ltd to set up shop in UK, UAE stock rallies",1
Jyothy Lab Q3 profit soars 63.1 per cent at Rs 27.4 crore,1
Jyoti Structures seeks shareholder permission to allow lenders convert debt into equity,1
Koutons Retail Q3 profit up 18.63 per cent at Rs 15.79 cr,1
LIC Housing Q2 Net rises 10 per cent at Rs 341 crore,1
LIC Housing raises Rs 810 cr by issuing preference shares to LIC,1
"Lower levels on Nifty to be good buying opportunities Mitesh Thacker, miteshthacker.com",1
LT Foods Q4 net jumps more than sevenfold at Rs 9.69 crore,1
Mastek gains 34percent in past week to reap dividends on demerger plans,1
"MFs dominate among 20 buyers of Rs 1,000 crore Tech Mahindra shares",1
MIRC Electronics net profit up at Rs 9.71 cr in March quarter,1
Money is flowing to early cyclical plays like capital good Prashasta Seth,1
MRF Q2 net profit surges 94.66 per cent to Rs 332.62 crore,1
"MRPL now a Schedule A company, to be entitled to more benefits",1
"Nakoda Increasing cotton yarn prices, sustained demand result in encouraging Q1 results",1
NALCO is a BUY with a target of Rs 54 Prakash Gaba,1
Nasdaqs revamp of PSX exchange to put focus back on order size,1
"New biz model, big clients turn it around for Blue Star Infotech",1
NHAI bond issue sees spectacular response subscribed 3 times on day 1,1
Nifty to head towards 7680 if doesnt break below 7540 Mitesh Thacker,1
Nifty to head towards 82008250 in next 45 trading sessions Mitesh Thacker,1
NPA factor PNB surges 6percent despite Q3 net profit declining by 42percent,1
Oberoi Realty rallies 15percent as SC frees up stuck projects in Mumbai,1
"OIJIF ups stake in NCDEX, buys more shares from Jaypee Capital Services",1
Oil jumps 3 per cent to 63 as energy firms slash investments,1
OMCs pullback on hopes of no fuel price cut in near term,1
"Once above Rs 268, Crompton Greaves can touch Rs 280 Sandeep Wagle",1
"ONGCs long term pattern is positive Sandeep Wagle, APTART Technical Advisory Services",1
OPEC price plan may be the first step towards 70 oil floor,1
PC Jeweller Q1 Net up 18.50 per cent at Rs 82.47 crore,1
Piramal to acquire 10percent stake in Shriram City for Rs 790 cr,1
"Platinum jewellery is gaining more favours among young Indian customers, say retailers",1
"Positive momentum to stay intact Nifty to test 8,865 levels Mitesh Thacker",1
PowerGrid net jumps 21 pc to Rs Rs 591 cr in OctDec,1
"Prefer Arvind among textile stocks see improvement revenue growth, margins Girish Pai",1
Puravankara Q4 net up 71percent at Rs 79 crore interim dividend 50percent,1
Q2 nos to lead the market rally Infosys and banks boost sentiments,1
Radico Khaitan hits 52week high as Rakesh Jhunjhunwala picks 6.85 lakh shares,1
"Radio Mirchi posts 16percent jump in quarterly net profit, revenue grows 11.6percent",1
Railway stocks rally as much as 13percent ahead of Rail Budget 2014,1
Ranbaxy Laboratories rallies over 8percent on USFDA nod for Diovans generic version,1
Rane Holdings Q3 net up 13.74 per cent at Rs 11.42 crore,1
RComm is above 20 and 50 day exponential moving averages Rohit Shinde,1
Real estate sector has moved forward over last 57 years Rajiv Anand,1
Rebound in global oil prices perk up investor interest in support companies,1
Reliance Industries crosses Rs 1k after 3 years on FIIs Nifty play,1
RIL extends rally post gas price hike approval up 10percent since June,1
Rose export market gives good returns to growers ahead of Valentines Day,1
RPG Life Q1 net profit soars over 19fold to Rs 55 crore,1
RPM International to make open offer for additional 20 pc in Kemrock,1
Rupiah gains on boost to Jokowis election campaign intervention drags on won,1
Santos soars on bid refusal but Asia markets on edge over China,1
"Shriram Transports bond issue a big hit,  mops Rs 1,567 crore",1
Sintex Industries Q1 Net up 47.27 per cent at Rs 107.38 crore,1
Snowman Logistics can do well with a long term perspective Neeraj Deewan,1
Some big banking stocks may see upside in near term Avinash Gorakssakar,1
South Korean won hits near sixyear high after May current account data,1
"SRF rallies over 10percent, hits 52week high on acquisition of DuPont Dymel",1
Sterlite gains as SC sets aside Madras HC order on Tuticorin plant,1
Still some money left on the table for IT space Vijai Mantri,1
"Strides Q4 profit jumps 47fold to Rs 3,525 crore on investment sale",1
Sugar stocks jump up to 20percent after UP government holds cane price,1
Symphony Ltd Q1 net rises 51 per cent to Rs 21.63 crore,1
TajGVK Hotels  Resorts Q4 Net jumps 8fold to Rs 4.92 crore,1
Tata Motors Q1 consolidated PAT seen up 111percent at Rs 3650 crore,1
Tax free bonds are back be an early bird to gain advantage,1
Tea prices firm up in global market despite production increasing by 13.3percent,1
There could be a decent 2530percent upside in Marutis stock Prakash Diwan,1
Things to get better for oil space after government reforms Prateek Agarwal,1
Thomas Cook can return well over the next 12 years Neeraj Deewan,1
Titagarh Wagons forays in metro coach business stock up 1 per cent,1
Titagarh Wagons launches open offer to buy up to 25percent in Cimmco,1
Tobacco stocks surge up to 13percent on reports of cigarette price hike,1
"Top seven companies add Rs 44,044 crore to investor wealth SBI shines",1
Trent rallies over 2percent as Tesco completes establishment of a 5050 JV,1
"TTK Prestige has been a big performing stock CK Narayan, Sharyans Resources",1
TV18 Broadcast Q3 Net up 16.83 per cent at Rs 60.37 crore,1
TV18 posts multifold decline in FY11 net loss at Rs 20.11 crore,1
Unichem Lab Q1 net up 9 per cent at Rs 36 crore,1
Uninor operating loss narrows down to Rs 70 cr in second quarter,1
"Usha Martin zooms 20percent on coal block win, volumes up 23 times",1
Ushdev International Q2 profit up 112 per cent to Rs 44 crore,1
"Valuations of banking stocks looking decent Dhiraj Agarwal, Standard Chartered Capital Markets",1
Very bullish on India Narendra Modi government has renewed optimism Mark Mobius,1
VGuard Industries Q1 net soars 26.13 per cent at Rs 22.25 crore,1
Weekly Asia FX gains seen as Fed keeps rates growth worries remain,1
"Wonderla Holidays debuts on bourses, IPO looks a good bet, say brokerages",1
"Worst seems to be over for sugar sector Jagdish Malkani, Member, NSE",1
Wyeth locked at 20percent upper circuit on plan to merge with Pfizer,1
25percent minimum upside in the South India Bank over one year Angel Broking,1
5300 to 5355 is the level to watch out on Nifty Rajat Bose,1
"Apollo Hospitals a good bet for medium to long term Avinnash Gorakssakar, Mintdirect.com",1
Arvind Ltd ties up with GAP for new stores stock hits 52week high,1
Ashok Leyland shares surge over 9 per cent after strong sales in December,1
Balmer Lawrie  Company Q1 net up 2 pc at Rs 45.63 crore,1
Bayer CropScience rallies over 13percent as Q2 profit grows to Rs 176 crore,1
"Berger Paints a decent bet from a medium term horizon Avinnash Gorakssakar, Mintdirect.com",1
Blue Star profit up 36 per cent at Rs 31.01 crore in Q1,1
Britannia Industries rallies over 8percent post Q2 results Top pick in FMCG space,1
Bullish on Cairn India could head towards as high as 355360 Mitesh Thacker,1
"Cadila Healthcare beats estimates with 81percent jump in Q3 profit, stock up 2percent",1
Camlin Fine Sciences may return 100200percent in next  30 months Mehraboon Irani,1
"Century Textiles rallies on board rejig, restructuring of cement  paper biz reports",1
Chambal Fertilisers Q1 Net up by 47 per cent at Rs 112.98 crore,1
CNX IT to remain positive and strongest among the tech pack Mitesh Thacker,1
Construction companies surge up to 15 per cent as government plans infra push,1
Core Projects to buy UK firm ITN Mark for 25 mn stock up,1
"Corporate bond investments set new record, up 32 per cent in FY15",1
Crompton Greaves extends rally on stake sale reports up over 20percent since February,1
Crompton Greaves rallies 3percent on contract win stock up over 50percent in 2014,1
"Crucial support at 7,800 for Nifty50, bulls to take charge if it holds",1
"CTT hits turnover of MCX, NCDEX by up to 50percent on first day",1
DB Realty rallies over 3percent as Q2 profit rises to Rs 10 crore,1
"Demand from anchor investors impressive, VRL Logistics IPO should fare well Prakash Diwan",1
Dhampur Sugar Mills net profit up at Rs 52.63 crore for March Quarter,1
Diageo stock surges on news of takeover by Brazillian billionaire Jorge Paulo Lemann,1
Eveready Industries India Q2 net profit rises over fourfold to Rs 17.64 crore,1
"Facebook goes express to megacap status  now valued more than ATT, CocaCola",1
"FY16 likely to bring cheer to India Inc, push Sensex to record high",1
"Gallant Ispat should move up for few days Avinash Gorakshekar, Anagram Capital Ltd",1
"Gas price hike positive for both Reliance  ONGC Pramod Gubbi, Ambit Capital",1
Gateway March quarter net up by 20 per cent due to tax gains,1
Governments decision on gas pricing will open up the sector more Vinay Khattar,1
"Have a buy call on Ipca Laboratories Sharmila Joshi, Emkay Global Financial Services",1
HCL Technologies Positive management commentary lifts the stock from the days low level,1
"HDIL a good stock to look at Devang Mehta, Anand Rathi Financial Services",1
"HSBC sees Sensex hitting 30,100 by Decemberend top 10 stocks to bet on",1
ICICI Bank in green ahead of  Q4 results heres what to expect,1
Idea Cellular to be the top pick among the telecom stocks Rajat Rajgarhia,1
"IGATE to create team that targets strategic deals, revenue rises 3.5 per cent",1
"IIFCL net profit up 47 per cent at Rs 1,000 crore in 201213",1
Indian Hotels a good investment call over medium to long term Ashit Suri,1
"Info Edge rallies over 7percent, hits 52week high on additional investment in Zomato",1
Inox Wind likely to see margin expansion valuations not too demanding Mayuresh Joshi,1
Insecticides India Q1 net profit up 23 per cent at Rs 17.4 crore,1
"InterGlobe Aviations Rs 3,018 crore IPO oversubscribed by two times on Day 3",1
"Its safe ride for India Inc so far, but miles to go still",1
Jaypee Group stocks rally over 12percent on power plant deal with JSW Energy,1
Keep long positions in the IT sector in the coming days Mitesh Thacker,1
"Kharif sowing expected to increase due to good monsoons Sharad Pawar, Agriculture Minister",1
Logistics firm Gati Q1 profit jumps over two fold to Rs 15 crore,1
Major recovery happening in terms of economic environment in power sector Sudip Bandyopadhyay,1
"Midcaps correcting more than normal good time to accumulate Neeraj Deewan, Quantum Securities",1
Midcaps to outperform largecaps in 2H15 top five stocks to bet on HSBC,1
Monster rally on the cards post elections Sensex seen at 2627k by 2014end,1
Morgan Stanley sees 30percent upside in Reliance Communications post Rs 1200 cr deal,1
Nalco Q1 net jumps 69percent to Rs 271 crore on higher aluminium prices,1
"NBFC have gone little euphoric before the budget Deven Choksey, KR Choksey Securities",1
NMDC shares up over 4 per cent on hike in iron ore prices,1
ONGC is a BUY call with a target of Rs 418 Vijay Bhambwani,1
"Opportunity awaits in many real estate companies focus on Godrej, DLF Deven Choksey",1
Option bets soar as Nifty seen at 5800 next month on reform push,1
"Outlook for IT sector positive, pick IT names for longterm gains Neeraj Deewan",1
Persistent Systems performance based on a good manegement and business model Kunj Bansal,1
"Polaris ends 14percent higher on stake sale buzz, CEO dismisses reports as rumours",1
"PSU banks on fire on rate cut hopes, governments plan to sell stake",1
Punjab National Bank Q2 net up 13.81 per cent at Rs 575.34 crore,1
"RCom rallies 20percent in April more deals will lead to rerating, say brokerages",1
RComms pact with Reliance Jio will help it to reduce debt Nitin Raheja,1
Reliance Capital Q1 net profit up 22.5 per cent at Rs 201 crore,1
Sanghvi Movers a turnaround story IFB Inds to see festive boost Kunj Bansal,1
"Seeing strong upmove for Nifty for next 35 years Ajay Bodke, Prabhudas Lilladher",1
Shares of Fertilizers and Chemicals Travancore rally over 6percent on hopes of revival,1
"Silver surges to Rs 60,500 on global cues, gold up by Rs 160",1
Snowman Logistics hits upper circuit of 5percent as Reliance Mutual Fund buys shares,1
"Some upside still left in Vijaya Bank Devang Mehta, Anand Rathi Financial Services",1
Strides Arcolab Sept qtr net up 84 per cent to Rs 41 cr,1
Sugar stocks see sweet gains as govt approves subsidy on raw sugar export,1
Tara Jewels posts consolidated Q1 net up by 32percent at Rs 11.64 cr,1
"TVS Motors still good recent drubbing just a correction Parag Thakkar, HDFC Securities",1
Upcoming festive season likely to augur well for the retail sector Sudip Bandyopadhyay,1
VA TECH Wabag reports over 100 pc jump in third quarter net profits,1
Videocon buys 5.5 lakh shares of ABG Shipyard for over Rs 20 crore,1
"Visible growth in IT sector offers comfort, buy stocks on dips Anand Tandon",1
Voltas is a BUY call with a target of Rs 295 Ashwani Gujral,1
"Within top tier pack, Dr Reddys our preferred pick Mayuresh Joshi, Angel Broking",1
Wockhardt gains 5 pc to hit upper circuit of Rs 398.40 on BSE,1
Worst is behind for IDBI Bank all eyes on management activity Deven Choksey,1
Yen strengthens ahead of US jobs report as investors push into safer assets,1
"3.56 trillion Despite spending billions to prop up currency, China has biggest foreign reserves",1
1015 per cent upside still left in Infosys could touch 3800 levels Rajen Shah,1
2014 Lok Sabha elections PSU banks surge as NDA set to win majority comfortably,1
"Acceleration in infra activity, fall in interest rates to boost CV space Deven Choksey",1
Amara Raja Batteries Q4 net profit surges 27.74percent  to  Rs 102.26 crore,1
"An extra 1 trillion to Indias GDP by 2020 makes midcaps hot, say experts",1
Anant Raj to sell stake in Greatway Estates for Rs 304 crore stock gains,1
"Are IT stocks losing touch No, its the right time to buy, say experts",1
Audit panel suggests RIL can recover 160.8 million cost in KG D6 stock up,1
"Autos drive Sensex higher, can return upto 8 per cent in August say experts",1
BoB Q3 FY 10 profit up by 18 pc on strong growth in feeincome,1
Budget 2014 Why ITCs stock gained despite the increase in excise duty on cigarettes,1
"Cadila Healthcare remains preferred pick in pharma space  Hemang Jani, Sr VP, Sharekhan",1
"Can buy Reliance on declines of Rs 1520 Sandeep Wagle, APTART Technical Advisory Services",1
Chennai Petroleum net profit jumps over sevenfold at Rs 364 crore for fourth quarter,1
"Claris Lifesciences is a good buy G Chokkalingam, Equinomics Research  Advisory Pvt Ltd",1
"Corrections offer long term investors entry into pharma stocks Dipan Mehta, member BSE, NSE",1
Deccan Gold Mines gets Sebis nod to raise Rs 44 crore through rights issue,1
Dishman Pharma hits 52week high as drug maker gets licence to manufacture TB medicine,1
"Engineers India a value buy at the current level Avinash Gorakshekar, Anagram Capital Ltd",1
Existing investors should hold on to Eicher Motors stock for longterm gains Mayuresh Joshi,1
"Exporters expect black pepper to double to 70,000 tonne with bumper output in Karnataka",1
FII stake in SKS Microfinance soars to record high of 44.61percent in AprilJune quarter,1
Firstsource Solutions gains 68percent on bourses in three months as business outlook turns positive,1
"Forget Iraq woes, Sensex can still rally another 2,000 points ahead of Budget 2014",1
Govts boost to infra sector may auger well for road sector stocks Hemindra Hazari,1
Gujarat State Fertilizers Companys net profit in Q1 rises 22percent to Rs 172 crore,1
HSBC adds HDFC Bank to its Asia super ten stocks portfolio ups target price,1
IIFL recommends Apollo Tyres with a Buy and a target price of Rs 94,1
Infra cos should be growing at 2530percent in the next 5 yrs Gul Tekchandani,1
Institutional buying necessary for markets to move higher focus on smallcap stocks Ashwani Gujral,1
"Institutional investors buy HDFC warrants in hordes, bet prices to rise quicker than shares",1
"Jain Irrigation looks an excellent bet at this point Deven Choksey, KR Choksey Securities",1
"Jewellery stocks glitter, rally 20percent as RBI eases gold import curbs to boost exports",1
"Keep UPL in your portfolio for long term returns Deven Choksey, KR Choksey Securities",1
Low valuations and better balance sheets make auto stocks a good pick Pankaj Pandey,1
Nalco Stability in aluminium prices  favourable rupeedollar ratio make it a good buy,1
"Offshore yuan surges by more than 1 per cent, set for biggest daily gain",1
Rakesh Jhunjhunwala to invest in Next Mediaworks subsidiary stock surges 60percent in six sessions,1
"Relaxo Footwears stock gained 75percent in six months, thanks to drop in rubber price",1
Russia central bank makes 17.66 billion roubles worth of forex interventions on October 7,1
"SBI beats asset woes, shares rally nearly 8percent post Q3 results top Sensex gainer",1
Shoppers Stop surges 14 per cent to hit year high on fund raising plan,1
Shriram City seeks Sebi nod to raise up to Rs 200 cr via NCDs,1
SKS Microfinance ends 4percent higher as Q4 net profit jumps to Rs 40.54 crore,1
"SRF rallies 20percent, hits 52week high as Q1 net profit doubles to 99 crore",1
SRS Ltd income surges by 19 per cent to Rs 3439.38 crore in FY14,1
Tea prices likely to rise 1535percent post elections on low offerings at the auctions,1
Tyre stocks may go up by another 30percent from these levels P Phani Sekhar,1
Venus Remedies shares surge nearly 14percent intraday as company announces issue of equity shares,1
"VIP Industries rallies over 8percent, hits 52week high as Q4 net profit jumps threefold",1
Vishal Sikka effect Infosys quarterly revenue growth fastest in 3 years at 476 million,1
"With auto sales gaining pace, brokers say auto ancillaries can give over 20percent returns",1
2014 Lok Sabha elections Retail investors make hay as stocks soar on Narendra Modi wave,1
"Advani Hotels locked in upper circuit, up 20percent, hits 52week high volumes surge over 1000percent",1
"Ajay Piramal to strengthen role in Shriram Group, takes over as Chairman of Shriram Capital",1
"Ambuja, ACC post higher Q2 profits of Rs 239 crores and Rs 192 crores respectively",1
"Amtek Auto jumps on reports company plans to raise Rs 6,500 cr by selling assets",1
"At Mahindra Holidays, a healthy view of future on cheaper stock valuation, better business prospects",1
Bank of Indias net profit up 8.6 per cent due high provisions for bad loan,1
BASF stocks gain 76percent in three months but earnings need to grow to match valuations,1
"Berger Paints With major capex out of way and better reach, its a longterm bet",1
Bet on Reliance Power  with a  slightly medium to longer term horizonAvinnash Gorakssakar,1
"BHEL a safe bet for investors having 612 months horizon Gajendra Nagpal, Unicon Financial Solutions",1
BHEL surges 52percent in 12 sessions Why investors should be wary of buying the stock,1
"Cement sector may attract institutional investors on likely uptick in utilisation rate, RoE Girish Pai",1
Chinese markets bounce back over 6percent on attempts to stem rout state intervention to weigh,1
Ciplas attractive valuation post 8percent fall in a month makes it a good longterm buy,1
Clarification on royalty payment likely to help Maruti in terms of pricing power Prakash Diwan,1
Clarity on gas pricing will be a boost of confidendce for RIL stock Deven Choksey,1
Consistent performer HDFC Bank can be among top 3 holdings in any portfolio Dipan Mehta,1
Dabur Q4 net profit up 18percent at Rs 201 crore on back of strong growth,1
Decent uptick in a stock like Bharti can happen if Reliance bids aggressively Prashastha Seth,1
Does Greece matter to India Nifty likely to hit Mt 11K in next 18 months,1
Earnings review IT gets Q1 party going with net profit up 15.7percent for June quarter,1
Federal Bank Q3 net up 9 per cent at Rs 230 crore on improved assets,1
"Genpact ups sales forecast from 13percent to 25percent, beats street with sales of 336 mn",1
GVK Power surges 12percent as arm set to file draft papers with Sebi by Febend,1
Hedge funds most bullish on silver in 7 months on hope it will outperform gold,1
